drug,p_order,d_order,q_order,P_order,D_order,Q_order,MAPE,AIC
Heparin,2,0,0,1,0,0,18.131726899833637,-175.1100356146856
Heparin,2,0,0,1,0,1,25.261178474680918,1318.738489793107
Heparin,2,0,0,1,1,0,32.70676689962117,-102.2128594818209
Heparin,2,0,0,1,1,1,26.75956709285962,-102.29989952474534
Heparin,2,0,1,0,0,0,23.045725850270895,-254.74281421063665
Heparin,2,0,1,0,0,1,24.733797602843165,1311.684826940942
Heparin,2,0,1,0,1,0,23.99315813743226,-167.30907522029398
Heparin,2,0,1,0,1,1,16.7864596788465,-104.2431737287632
Heparin,2,0,1,1,0,0,16.42202223552833,-192.84661535193388
Heparin,2,0,1,1,0,1,24.006863776679143,1209.2345502107519
Heparin,2,0,1,1,1,0,18.25292227287923,-105.07877508324746
Heparin,2,0,1,1,1,1,19.916227551871316,-105.42264036143696
Heparin,2,0,2,0,0,0,18.929575059138173,-248.34601041711971
Heparin,2,0,2,0,0,1,18.518915925801295,1396.9701779370941
Heparin,2,0,2,0,1,0,34.91458608437044,-169.84357966162466
Heparin,2,0,2,0,1,1,39.531637076367176,-98.25070949849427
Heparin,2,0,2,1,0,0,15.284588573335874,-194.94366607823517
Heparin,2,0,2,1,0,1,23.71804770956716,1297.5919701770397
Heparin,2,0,2,1,1,0,26.29938688838444,-104.26184628867388
Heparin,2,0,2,1,1,1,27.379410612189698,-96.37269632013793
Heparin,2,1,0,0,0,0,25.189414774669277,-250.06131815086678
Heparin,2,1,0,0,0,1,25.189414774669235,1313.387865042868
Heparin,2,1,0,0,1,0,21.09127688021502,-161.19787190608395
Heparin,2,1,0,0,1,1,26.164150671400595,-105.82604514646407
Heparin,2,1,0,1,0,0,24.837363431652047,-174.81060479589098
Heparin,2,1,0,1,0,1,24.293058412838743,1274.7075781185422
Heparin,2,1,0,1,1,0,21.02792452694215,-100.68996920434878
Heparin,2,1,0,1,1,1,20.99387837230934,-98.77248761717836
Heparin,2,1,1,0,0,0,26.70129094095276,-248.97275588993563
Heparin,2,1,1,0,0,1,26.477370739389144,1327.9896240772032
Heparin,2,1,1,0,1,0,21.51826922612805,-165.30803253672536
Heparin,2,1,1,0,1,1,25.05828661930008,-98.84111516800667
Heparin,2,1,1,1,0,0,25.780260011614807,-176.36566604603266
Heparin,2,1,1,1,0,1,25.161957340972286,1327.7027942481177
Heparin,2,1,1,1,1,0,20.179209134006545,-99.44875444258335
Heparin,2,1,1,1,1,1,22.01386696889379,-97.3498236047358
Heparin,2,1,2,0,0,0,26.32788491123213,-243.17836302869193
Heparin,2,1,2,0,0,1,1256633.9141609438,1318.1588195590177
Heparin,2,1,2,0,1,0,26.34786635889107,-165.43522887272098
Heparin,2,1,2,0,1,1,32.0003061369235,-94.13617487912848
Heparin,2,1,2,1,0,0,26.417030628490174,-173.09643799013088
Heparin,2,1,2,1,0,1,168343.68623051775,1265.1653661558416
Heparin,2,1,2,1,1,0,21.71929432991933,-98.34252250737863
Heparin,2,1,2,1,1,1,21.660496331985936,-88.473941021039
Dalteparin,0,0,0,0,0,0,0.0,-498.63665714532937
Dalteparin,0,0,0,0,0,1,1.1111904373370356,1298.7454554485876
Dalteparin,0,0,0,0,1,0,30023997515803.33,-374.79210014822195
Dalteparin,0,0,0,0,1,1,30024044836253.367,-246.522285347582
Dalteparin,0,0,0,1,0,0,11558033632912.812,-414.3289024328539
Dalteparin,0,0,0,1,0,1,2537402478878.148,1221.1002257987554
Dalteparin,0,0,0,1,1,0,53293099635192.14,-259.5509896247573
Dalteparin,0,0,0,1,1,1,30024091403502.086,-244.52228988026033
Dalteparin,0,0,1,0,0,0,2814631090077.02,-503.5198469510093
Dalteparin,0,0,1,0,0,1,2814995532606.3765,1221.8175027686761
Dalteparin,0,0,1,0,1,0,31305393980639.875,-367.9741140498572
Dalteparin,0,0,1,0,1,1,31307099792890.715,-240.17448189193377
Dalteparin,0,0,1,1,0,0,14354679450492.652,-415.9535899295075
Dalteparin,0,0,1,1,0,1,5355898153656.327,1245.1830693232928
Dalteparin,0,0,1,1,1,0,48917234797141.414,-263.98040312081184
Dalteparin,0,0,1,1,1,1,31306120020003.035,-238.16587675024888
Dalteparin,0,0,2,0,0,0,1490263589114.9382,-491.3459722521726
Dalteparin,0,0,2,0,0,1,1491123429146.1145,1408.0233447506787
Dalteparin,0,0,2,0,1,0,32381079343023.34,-353.25315435901666
Dalteparin,0,0,2,0,1,1,32381464054755.0,-228.1819119708324
Dalteparin,0,0,2,1,0,0,13049018655585.518,-414.4874254066334
Dalteparin,0,0,2,1,0,1,4028327420882.2656,1430.76051226689
Dalteparin,0,0,2,1,1,0,44979711536412.64,-265.0253061441169
Dalteparin,0,0,2,1,1,1,32421209499146.79,-226.40241956218406
Dalteparin,0,1,0,0,0,0,0.0,-508.08318627964206
Dalteparin,0,1,0,0,0,1,0.6153059748963848,1385.3166821976783
Dalteparin,0,1,0,0,1,0,30023997515984.297,-355.2874605369025
Dalteparin,0,1,0,0,1,1,30034213172224.547,-239.6833279564786
Dalteparin,0,1,0,1,0,0,1167822827235.486,-401.5387882524715
Dalteparin,0,1,0,1,0,1,2828628363208.874,1337.9374000574037
Dalteparin,0,1,0,1,1,0,246544976383780.3,-257.3165054251556
Dalteparin,0,1,0,1,1,1,30027991833189.715,-237.68259513223265
Dalteparin,0,1,1,0,0,0,57500631423691.67,-509.5607633541832
Dalteparin,0,1,1,0,0,1,57500359761258.29,1442.9531188992346
Dalteparin,0,1,1,0,1,0,82439450012321.05,-352.42477193321247
Dalteparin,0,1,1,0,1,1,82434639847901.56,-229.04078963261685
Dalteparin,0,1,1,1,0,0,58426507215391.49,-406.5258467552222
Dalteparin,0,1,1,1,0,1,55258926969975.516,1416.1484541150012
Dalteparin,0,1,1,1,1,0,86996417212373.75,-257.73221044324237
Dalteparin,0,1,1,1,1,1,82360418758747.55,-226.95805601756373
Dalteparin,0,1,2,0,0,0,43934715356485.555,-497.759973107935
Dalteparin,0,1,2,0,0,1,43215217219368.6,1327.0184746516898
Dalteparin,0,1,2,0,1,0,53006175193202.195,-342.9766333578221
Dalteparin,0,1,2,0,1,1,52996569852235.08,-222.08542717573707
Dalteparin,0,1,2,1,0,0,40027613216552.74,-406.4432896411885
Dalteparin,0,1,2,1,0,1,52631967270937.086,1301.086678497064
Dalteparin,0,1,2,1,1,0,124317585538452.03,-257.29514683099643
Dalteparin,0,1,2,1,1,1,52960071754950.69,-219.8990860546041
Dalteparin,1,0,0,0,0,0,0.0,-522.777625245746
Dalteparin,1,0,0,0,0,1,1.1111904373369361,1486.6537332289038
Dalteparin,1,0,0,0,1,0,30024052173208.93,-376.2481568710519
Dalteparin,1,0,0,0,1,1,30024834437468.703,-251.38932202346479
Dalteparin,1,0,0,1,0,0,11560087107580.682,-401.2351253489405
Dalteparin,1,0,0,1,0,1,2537402478877.982,1510.6476987764916
Dalteparin,1,0,0,1,1,0,46846918939891.24,-253.9849644847717
Dalteparin,1,0,0,1,1,1,30024093483092.316,-249.38738399319072
Dalteparin,1,0,1,0,0,0,33664066422873.543,-522.9599286222599
Dalteparin,1,0,1,0,0,1,33659907383614.68,1442.8523251304928
Dalteparin,1,0,1,0,1,0,36081662821310.45,-367.1346623879052
Dalteparin,1,0,1,0,1,1,36081122385658.44,-240.1703873793652
Dalteparin,1,0,1,1,0,0,43638635623149.17,-400.0693834138887
Dalteparin,1,0,1,1,0,1,31471070663470.516,1466.2178916618939
Dalteparin,1,0,1,1,1,0,46445385991054.66,-253.40975209304776
Dalteparin,1,0,1,1,1,1,36081448165025.23,-238.30263141606883
Dalteparin,1,0,2,0,0,0,14917287285739.469,-512.0996129473091
Dalteparin,1,0,2,0,0,1,14811040930556.748,1307.7191468710537
Dalteparin,1,0,2,0,1,0,32453312719672.37,-351.1684870592658
Dalteparin,1,0,2,0,1,1,32453758168888.832,-226.15109177731588
Dalteparin,1,0,2,1,0,0,14511211734094.34,-400.2142448849949
Dalteparin,1,0,2,1,0,1,15936076298012.436,1330.4563143885835
Dalteparin,1,0,2,1,1,0,44997138387137.84,-250.97159792421945
Dalteparin,1,0,2,1,1,1,32481625296456.42,-224.39251592451518
Dalteparin,1,1,0,0,0,0,60871478260259.555,-513.0818881037509
Dalteparin,1,1,0,0,0,1,60871478260258.945,1486.5269838210686
Dalteparin,1,1,0,0,1,0,95329124439059.42,-359.70837947517947
Dalteparin,1,1,0,0,1,1,95336025510505.47,-238.33368505020232
Dalteparin,1,1,0,1,0,0,62039245461027.06,-390.90160644104293
Dalteparin,1,1,0,1,0,1,58042849897054.0,1458.8494504073312
Dalteparin,1,1,0,1,1,0,108042660020038.25,-243.19149965301182
Dalteparin,1,1,0,1,1,1,95330189878968.3,-236.33419105328738
Dalteparin,1,1,1,0,0,0,58260482946647.766,-507.3833345541908
Dalteparin,1,1,1,0,0,1,58260591832436.26,1445.0885702956987
Dalteparin,1,1,1,0,1,0,96175254530328.77,-348.92320746147715
Dalteparin,1,1,1,0,1,1,96174333543580.47,-225.61320867013427
Dalteparin,1,1,1,1,0,0,59217576488478.37,-391.7289106604843
Dalteparin,1,1,1,1,0,1,55943069842274.83,1418.283905511585
Dalteparin,1,1,1,1,1,0,83653701083915.69,-242.47116533131395
Dalteparin,1,1,1,1,1,1,96195385572397.11,-223.68060855809884
Dalteparin,1,1,2,0,0,0,39852216663193.43,-499.99255144766823
Dalteparin,1,1,2,0,0,1,39827366263021.17,1281.525985182831
Dalteparin,1,1,2,0,1,0,42336754660389.875,-340.88374259283984
Dalteparin,1,1,2,0,1,1,42348416876528.39,-217.81750696298343
Dalteparin,1,1,2,1,0,0,38736674482354.11,-393.1341927746631
Dalteparin,1,1,2,1,0,1,43093649443208.914,1255.5941890295467
Dalteparin,1,1,2,1,1,0,97364996698073.69,-242.40438029302726
Dalteparin,1,1,2,1,1,1,42381775614281.01,-217.38914272326366
Dalteparin,2,0,0,0,0,0,14768088338856.324,-516.4445862215682
Dalteparin,2,0,0,0,0,1,14768088339152.078,1493.3869427221662
Dalteparin,2,0,0,0,1,0,32725910169929.438,-366.8648867475071
Dalteparin,2,0,0,0,1,1,32725509235238.496,-250.3990598171012
Dalteparin,2,0,0,1,0,0,26326956502205.656,-389.50216277503824
Dalteparin,2,0,0,1,0,1,14812600315614.709,1474.3128823197044
Dalteparin,2,0,0,1,1,0,46473363776302.66,-242.13109738472207
Dalteparin,2,0,0,1,1,1,32725715550329.57,-238.2429520009015
Dalteparin,2,0,1,0,0,0,821543023647309.5,-462.5637470494074
Dalteparin,2,0,1,0,0,1,5.561448083980409e+18,1432.1886189662275
Dalteparin,2,0,1,0,1,0,1.2105588593824358e+16,-320.8191831440184
Dalteparin,2,0,1,0,1,1,1.210553387221683e+16,-208.03168729623565
Dalteparin,2,0,1,1,0,0,775076763607618.5,-353.88496661438796
Dalteparin,2,0,1,1,0,1,1.4826084418870368e+17,1319.2425952111678
Dalteparin,2,0,1,1,1,0,3.248926357904868e+16,-210.32389976044436
Dalteparin,2,0,1,1,1,1,1.2146821187825046e+16,-206.1941864589309
Dalteparin,2,0,2,0,0,0,25455978692343.965,-513.6718277451902
Dalteparin,2,0,2,0,0,1,25444524632183.98,1300.541605945853
Dalteparin,2,0,2,0,1,0,103403384400471.83,-341.0808981912978
Dalteparin,2,0,2,0,1,1,101863812044283.2,-218.11559271990782
Dalteparin,2,0,2,1,0,0,24564829781057.273,-386.3375390400376
Dalteparin,2,0,2,1,0,1,25639314149518.273,1323.2787734675742
Dalteparin,2,0,2,1,1,0,109274655362692.53,-231.76528868333062
Dalteparin,2,0,2,1,1,1,106865928146867.72,-216.08510275306358
Dalteparin,2,1,0,0,0,0,60610963129849.98,-510.13274744989735
Dalteparin,2,1,0,0,0,1,60610963129849.37,1461.5415683236538
Dalteparin,2,1,0,0,1,0,94419287302716.77,-350.65921954408014
Dalteparin,2,1,0,0,1,1,94417663361636.66,-235.88693183397172
Dalteparin,2,1,0,1,0,0,61778734246850.98,-376.39254774803464
Dalteparin,2,1,0,1,0,1,57782334766643.84,1391.9856809521748
Dalteparin,2,1,0,1,1,0,85901515904710.6,-231.53615297898313
Dalteparin,2,1,0,1,1,1,94421499315173.05,-223.24702343507033
Dalteparin,2,1,1,0,0,0,59570384773434.66,-508.0500817520781
Dalteparin,2,1,1,0,0,1,59570318619774.43,1342.8196151136524
Dalteparin,2,1,1,0,1,0,98239601783459.84,-348.9782593525427
Dalteparin,2,1,1,0,1,1,98237664108941.69,-223.2420076380279
Dalteparin,2,1,1,1,0,0,60738313520589.0,-373.41737266305984
Dalteparin,2,1,1,1,0,1,56741166257074.28,1316.014950329524
Dalteparin,2,1,1,1,1,0,85016295669430.7,-228.1842340912434
Dalteparin,2,1,1,1,1,1,98187941832910.53,-221.1206537610358
Dalteparin,2,1,2,0,0,0,44944082301054.445,-498.4280653933229
Dalteparin,2,1,2,0,0,1,44936290381853.98,1330.4096582292996
Dalteparin,2,1,2,0,1,0,76236245035155.86,-338.05916021744076
Dalteparin,2,1,2,0,1,1,76228720791680.62,-215.75971318155533
Dalteparin,2,1,2,1,0,0,45502539040103.13,-376.8695762969083
Dalteparin,2,1,2,1,0,1,43584303720319.32,1304.4778620741374
Dalteparin,2,1,2,1,1,0,84571980831745.5,-229.12905220058
Dalteparin,2,1,2,1,1,1,76265446768866.86,-214.21122705985985
Nadroparin,0,0,0,0,0,0,100.0,-110.71375345053936
Nadroparin,0,0,0,0,0,1,100.00000000000047,1467.2926337683966
Nadroparin,0,0,0,0,1,0,61.11111111111111,-137.47541843667133
Nadroparin,0,0,0,0,1,1,65.2979801303773,-98.55563772532926
Nadroparin,0,0,0,1,0,0,33.33333333333333,-192.30155643075528
Nadroparin,0,0,0,1,0,1,37.01439400718663,927.9254391704551
Nadroparin,0,0,0,1,1,0,62.32482470702706,-103.14794468637601
Nadroparin,0,0,0,1,1,1,54.61368449657918,-104.24602668311019
Nadroparin,0,0,1,0,0,0,101.16636416326503,-151.44496393052796
Nadroparin,0,0,1,0,0,1,98.9396617358692,1551.7980896812483
Nadroparin,0,0,1,0,1,0,59.16675977458369,-147.52229700115547
Nadroparin,0,0,1,0,1,1,59.68571385470906,-97.6929866032453
Nadroparin,0,0,1,1,0,0,34.05425789478103,-193.83706938476567
Nadroparin,0,0,1,1,0,1,38.1502834507035,1314.528879148505
Nadroparin,0,0,1,1,1,0,59.84680314386445,-105.98959032172165
Nadroparin,0,0,1,1,1,1,59.91580641756262,-95.76866563997734
Nadroparin,0,0,2,0,0,0,106.36867955462588,-182.7521658740733
Nadroparin,0,0,2,0,0,1,93.74489486845748,1464.3614553721484
Nadroparin,0,0,2,0,1,0,56.68478787604333,-151.1154050145956
Nadroparin,0,0,2,0,1,1,59.193419919789335,-100.84241875241067
Nadroparin,0,0,2,1,0,0,33.329929940338694,-194.92292647604495
Nadroparin,0,0,2,1,0,1,36.215876290065744,1234.1295856169422
Nadroparin,0,0,2,1,1,0,55.95633313861035,-111.27664355594496
Nadroparin,0,0,2,1,1,1,60.46054358933647,-100.52520673706407
Nadroparin,0,1,0,0,0,0,22.22222222222222,-253.16864016717022
Nadroparin,0,1,0,0,0,1,22.222222222222722,1417.5073995230796
Nadroparin,0,1,0,0,1,0,99.9999999999999,-163.9724907215138
Nadroparin,0,1,0,0,1,1,113.77315126778787,-115.8803481910642
Nadroparin,0,1,0,1,0,0,22.70233196157662,-191.9034169089075
Nadroparin,0,1,0,1,0,1,31.260909027435396,1477.2946989773418
Nadroparin,0,1,0,1,1,0,80.53139933877002,-119.34652394804193
Nadroparin,0,1,0,1,1,1,87.64915206001889,-111.14081573105838
Nadroparin,0,1,1,0,0,0,26.958169231195285,-251.4317541270026
Nadroparin,0,1,1,0,0,1,26.958144857852744,1571.0623985575737
Nadroparin,0,1,1,0,1,0,81.03382551657762,-166.6304353934332
Nadroparin,0,1,1,0,1,1,102.99014005054998,-114.35586189024808
Nadroparin,0,1,1,1,0,0,22.561736968876307,-193.58826687767294
Nadroparin,0,1,1,1,0,1,26.051689495476495,1420.6676409401693
Nadroparin,0,1,1,1,1,0,58.71739912863306,-124.59731689028311
Nadroparin,0,1,1,1,1,1,64.48107205317085,-112.64090583920557
Nadroparin,0,1,2,0,0,0,27.085447353839555,-244.82235213594137
Nadroparin,0,1,2,0,0,1,26.851255175805306,1285.9905565568752
Nadroparin,0,1,2,0,1,0,82.43475336111827,-158.84237214607197
Nadroparin,0,1,2,0,1,1,100.52694056345996,-106.97595838479106
Nadroparin,0,1,2,1,0,0,22.69704233967603,-191.69807311910324
Nadroparin,0,1,2,1,0,1,26.909217331797443,1140.2138225103258
Nadroparin,0,1,2,1,1,0,61.446633283503814,-122.88392030625471
Nadroparin,0,1,2,1,1,1,71.10182878436376,-105.11270741580205
Nadroparin,1,0,0,0,0,0,36.86191127744076,-259.89228740211615
Nadroparin,1,0,0,0,0,1,36.86191127743064,1307.9806322559796
Nadroparin,1,0,0,0,1,0,41.845913809563456,-170.50594738122058
Nadroparin,1,0,0,0,1,1,24.20656157265861,-121.20858752080804
Nadroparin,1,0,0,1,0,0,43.681097175907055,-193.03284791135152
Nadroparin,1,0,0,1,0,1,57.04777588258302,1063.6740793919641
Nadroparin,1,0,0,1,1,0,28.25928970987217,-118.75407869942529
Nadroparin,1,0,0,1,1,1,26.474414634779137,-116.86700836292975
Nadroparin,1,0,1,0,0,0,28.97058347929618,-262.603132870444
Nadroparin,1,0,1,0,0,1,31.249249067731892,1481.651656710116
Nadroparin,1,0,1,0,1,0,57.703828136089264,-171.50279027872577
Nadroparin,1,0,1,0,1,1,32.66643515623847,-118.69054886857603
Nadroparin,1,0,1,1,0,0,33.21035103058451,-196.10564823804853
Nadroparin,1,0,1,1,0,1,50.170216583369466,1244.3824451925525
Nadroparin,1,0,1,1,1,0,30.19573976688142,-128.47253685159436
Nadroparin,1,0,1,1,1,1,30.838089929815894,-120.51976558395964
Nadroparin,1,0,2,0,0,0,25.586450722336558,-256.4233433998657
Nadroparin,1,0,2,0,0,1,30.153972115297474,1304.4439265455749
Nadroparin,1,0,2,0,1,0,58.33574966250188,-163.39062194568461
Nadroparin,1,0,2,0,1,1,28.12010400370722,-113.4111478243352
Nadroparin,1,0,2,1,0,0,29.564349297620467,-195.39619542173173
Nadroparin,1,0,2,1,0,1,53.28332980105783,1074.212042233372
Nadroparin,1,0,2,1,1,0,30.903895751120896,-126.59412525144015
Nadroparin,1,0,2,1,1,1,31.470573941286528,-116.43062954721435
Nadroparin,1,1,0,0,0,0,27.11262840277146,-258.7784659686906
Nadroparin,1,1,0,0,0,1,27.11262840277192,1420.126152878196
Nadroparin,1,1,0,0,1,0,99.99999132622386,-171.0345205564752
Nadroparin,1,1,0,0,1,1,115.83822475494854,-117.34577309305615
Nadroparin,1,1,0,1,0,0,22.252220898382145,-187.0993490594614
Nadroparin,1,1,0,1,0,1,26.31328139339322,1265.1133723053633
Nadroparin,1,1,0,1,1,0,69.17534553855867,-116.66784567608958
Nadroparin,1,1,0,1,1,1,72.09192838395673,-114.68913842813404
Nadroparin,1,1,1,0,0,0,26.71003787688698,-250.183665162451
Nadroparin,1,1,1,0,0,1,26.710034740100603,1365.26606969309
Nadroparin,1,1,1,0,1,0,82.46421506643298,-164.6423845023832
Nadroparin,1,1,1,0,1,1,108.44376903810551,-112.34811655273484
Nadroparin,1,1,1,1,0,0,23.54957041605944,-185.46674538446248
Nadroparin,1,1,1,1,0,1,26.679348888418485,1214.8713123115015
Nadroparin,1,1,1,1,1,0,59.205489253592866,-116.59574612134011
Nadroparin,1,1,1,1,1,1,65.00590587900577,-111.07944825776798
Nadroparin,1,1,2,0,0,0,25.954468211949926,-245.8762517323399
Nadroparin,1,1,2,0,0,1,26.447979580797725,1293.1663130574561
Nadroparin,1,1,2,0,1,0,87.13897205524744,-156.8620009046091
Nadroparin,1,1,2,0,1,1,106.46324163238039,-104.89870673442307
Nadroparin,1,1,2,1,0,0,22.799878218434912,-183.65389139918074
Nadroparin,1,1,2,1,0,1,26.995301213508917,1147.389579139221
Nadroparin,1,1,2,1,1,0,59.61747773096313,-114.70631561098567
Nadroparin,1,1,2,1,1,1,104.93389694026789,-101.29093121943917
Nadroparin,2,0,0,0,0,0,28.86008549975329,-261.08468070970224
Nadroparin,2,0,0,0,0,1,28.86008549974984,1559.3022586782215
Nadroparin,2,0,0,0,1,0,51.26148851447486,-170.54771696268133
Nadroparin,2,0,0,0,1,1,35.03929896407556,-121.99064586127909
Nadroparin,2,0,0,1,0,0,35.17586989080666,-188.029956045555
Nadroparin,2,0,0,1,0,1,56.677445736967556,1277.7101264081562
Nadroparin,2,0,0,1,1,0,36.29392941457269,-115.69857770862397
Nadroparin,2,0,0,1,1,1,36.73933389545005,-113.72854114127108
Nadroparin,2,0,1,0,0,0,25.553653173801816,-264.5950998308767
Nadroparin,2,0,1,0,0,1,29.961634557608953,1431.3207105371084
Nadroparin,2,0,1,0,1,0,58.716328468407994,-169.53488731986272
Nadroparin,2,0,1,0,1,1,26.08492079036096,-117.295671967601
Nadroparin,2,0,1,1,0,0,25.444327103975745,-190.07788594958382
Nadroparin,2,0,1,1,0,1,54.75727327881012,1194.0514991231175
Nadroparin,2,0,1,1,1,0,32.962964092128125,-119.93463756492022
Nadroparin,2,0,1,1,1,1,34.03924232037667,-117.87453968986102
Nadroparin,2,0,2,0,0,0,30.859032326859552,-255.20440243100836
Nadroparin,2,0,2,0,0,1,29.69622460376438,1449.364795437664
Nadroparin,2,0,2,0,1,0,59.326848697915366,-161.48019641121965
Nadroparin,2,0,2,0,1,1,28.534987210435304,-110.77082610201188
Nadroparin,2,0,2,1,0,0,31.405294474480222,-186.04471281339838
Nadroparin,2,0,2,1,0,1,53.00770075935358,1219.1329136649686
Nadroparin,2,0,2,1,1,0,30.256821125199735,-118.13250105245243
Nadroparin,2,0,2,1,1,1,30.228161579944974,-114.07510713391358
Nadroparin,2,1,0,0,0,0,26.99590464353911,-250.183204515547
Nadroparin,2,1,0,0,0,1,26.995904547908626,1198.4899356519506
Nadroparin,2,1,0,0,1,0,94.53894922554,-163.48799543975096
Nadroparin,2,1,0,0,1,1,109.95175453887573,-117.03847475239132
Nadroparin,2,1,0,1,0,0,22.46042382893283,-178.742371616685
Nadroparin,2,1,0,1,0,1,26.445117081688235,1013.0806197897906
Nadroparin,2,1,0,1,1,0,63.43661915161828,-114.03049821564161
Nadroparin,2,1,0,1,1,1,69.33234838735564,-112.11506149595351
Nadroparin,2,1,1,0,0,0,26.800120540718364,-248.46501667329744
Nadroparin,2,1,1,0,0,1,4.009713617176019e+35,532.6268285076492
Nadroparin,2,1,1,0,1,0,78.17768473879961,-162.91847079111054
Nadroparin,2,1,1,0,1,1,91.52906644155505,-110.02074736119248
Nadroparin,2,1,1,1,0,0,28.051657116563206,-175.35010952875143
Nadroparin,2,1,1,1,0,1,4.016171511566693e+35,493.03499999834935
Nadroparin,2,1,1,1,1,0,58.374721782736074,-110.93828968023472
Nadroparin,2,1,1,1,1,1,63.072530726247514,-108.6909410052473
Nadroparin,2,1,2,0,0,0,27.16065028064713,-242.26926903708673
Nadroparin,2,1,2,0,0,1,26.5561303004561,1345.5990524450467
Nadroparin,2,1,2,0,1,0,76.77666348669618,-155.4724581313492
Nadroparin,2,1,2,0,1,1,99.65104986269851,-102.71230348163405
Nadroparin,2,1,2,1,0,0,42.38433460635087,-175.9750610649181
Nadroparin,2,1,2,1,0,1,26.245329984305666,1199.8223184973208
Nadroparin,2,1,2,1,1,0,65.92887005050103,-112.07770335688846
Nadroparin,2,1,2,1,1,1,63.05667942845245,-101.04889637452632
Parnaparin,0,0,0,0,0,0,0.0,-385.59021727571525
Parnaparin,0,0,0,0,0,1,5.672600197480826e-08,-536.5788190186291
Parnaparin,0,0,0,0,1,0,0.0005086263020833333,-277.3020156844585
Parnaparin,0,0,0,0,1,1,5172054.058974899,-340.5548053646615
Parnaparin,0,0,0,1,0,0,0.0,-402.94336058506946
Parnaparin,0,0,0,1,0,1,0.0022840806050804757,-534.5852487267215
Parnaparin,0,0,0,1,1,0,486214129684.3972,-253.38914260885122
Parnaparin,0,0,0,1,1,1,2094342.683074454,-338.5545125084987
Parnaparin,0,0,1,0,0,0,8457269.338185249,-409.7568760072578
Parnaparin,0,0,1,0,0,1,7035612.167296013,-510.4189682986446
Parnaparin,0,0,1,0,1,0,125912685538.30591,-295.9762372525153
Parnaparin,0,0,1,0,1,1,70405915958.7504,-274.6367912679897
Parnaparin,0,0,1,1,0,0,4284893531.755773,-397.698246514339
Parnaparin,0,0,1,1,0,1,7028826.010444246,-508.4190178128953
Parnaparin,0,0,1,1,1,0,715775732407.4814,-248.5445011555915
Parnaparin,0,0,1,1,1,1,74986880866.16751,-270.63628799023667
Parnaparin,0,0,2,0,0,0,5001379407.960148,-418.9192316915735
Parnaparin,0,0,2,0,0,1,4000951917.554333,-498.41916850681247
Parnaparin,0,0,2,0,1,0,507034818604.78394,-300.09684072061
Parnaparin,0,0,2,0,1,1,477870741637.4337,-287.44057882198365
Parnaparin,0,0,2,1,0,0,75648469331.71039,-395.03202050976455
Parnaparin,0,0,2,1,0,1,4000897830.530414,-496.4192024720992
Parnaparin,0,0,2,1,1,0,694963864771.1091,-245.94655084131253
Parnaparin,0,0,2,1,1,1,497548388607.3679,-277.12841393303916
Parnaparin,0,1,0,0,0,0,0.0,-461.66459332925166
Parnaparin,0,1,0,0,0,1,0.08618681034583943,-506.45064209699217
Parnaparin,0,1,0,0,1,0,0.006489813194219669,-328.0381335143179
Parnaparin,0,1,0,0,1,1,8169366.024448379,-309.5814426299172
Parnaparin,0,1,0,1,0,0,2.3869327834606887e-07,-384.5805133351711
Parnaparin,0,1,0,1,0,1,4.690995750256353,-504.5622779554107
Parnaparin,0,1,0,1,1,0,6227880827053.925,-243.47844924184184
Parnaparin,0,1,0,1,1,1,285612527.84511244,-308.46872715836963
Parnaparin,0,1,1,0,0,0,40201.76853823636,-452.2529915607395
Parnaparin,0,1,1,0,0,1,35722.80077051285,-504.47094100917474
Parnaparin,0,1,1,0,1,0,100535664672.75824,-318.8236941640635
Parnaparin,0,1,1,0,1,1,98105907661.75508,-284.1427378403999
Parnaparin,0,1,1,1,0,0,7316772141.526238,-383.28022901829377
Parnaparin,0,1,1,1,0,1,39829.13960773745,-502.49079950947305
Parnaparin,0,1,1,1,1,0,5054424734987.167,-241.74401801951726
Parnaparin,0,1,1,1,1,1,94223084770.84848,-283.75193646504846
Parnaparin,0,1,2,0,0,0,4692329.105172569,-444.9425374222999
Parnaparin,0,1,2,0,0,1,4493851.8329358315,-499.23697855657014
Parnaparin,0,1,2,0,1,0,484262755975.5927,-309.4071957400179
Parnaparin,0,1,2,0,1,1,477667566276.42395,-278.11095987988017
Parnaparin,0,1,2,1,0,0,36099732172.28888,-381.66087639181103
Parnaparin,0,1,2,1,0,1,4475851.816606932,-497.34535174090286
Parnaparin,0,1,2,1,1,0,5561335260360.63,-240.25246319668798
Parnaparin,0,1,2,1,1,1,478515816986.95844,-275.6190856223913
Parnaparin,1,0,0,0,0,0,0.0,-477.69348643382136
Parnaparin,1,0,0,0,0,1,8.172295652164084e-05,-393.97545817903585
Parnaparin,1,0,0,0,1,0,0.0015564954870464461,-337.4045376519013
Parnaparin,1,0,0,0,1,1,78211997.23266718,-244.74960637589092
Parnaparin,1,0,0,1,0,0,5.787050738660855e-12,-392.538778421877
Parnaparin,1,0,0,1,0,1,0.00038385059394681315,-391.9754581850478
Parnaparin,1,0,0,1,1,0,1399256934848.7844,-241.71571418760277
Parnaparin,1,0,0,1,1,1,32694869.89418229,-242.7449178745767
Parnaparin,1,0,1,0,0,0,919299.3723845332,-471.6353366772738
Parnaparin,1,0,1,0,0,1,508773.61653815996,-523.8601820720255
